latitude,longitude,acq_date,fire_occurred
29.99329053685898,88.76949003251745,2017-04-09,0
27.95296,82.34183,2020-04-12,1
28.17765692190882,86.7317844648782,2023-03-11,0
29.20038951913516,82.72095938727912,2016-04-29,0
28.043128784415966,83.39975097223747,2014-03-30,0
28.82741,81.21838,2015-06-05,1
27.25508,84.78008,2024-04-11,1
29.84197,80.79901,2016-12-14,1
28.2311,81.81653,2017-03-26,1
27.48035,83.0405,2023-11-23,1
27.84961,84.7069,2024-05-02,1
28.37828,81.51676,2017-04-15,1
26.95740697580851,81.13339879217946,2021-04-28,0
26.69865,86.7421,2014-03-30,1
28.01693,83.02113,2021-04-07,1
